LAT,LON,VILLAGE,BD_JO_NOM_,DEF_TYPE,REPERTOIRE,ZS,AS_,PROVINCE,DISTRICT,TERRITOIRE,SECTEUR,GROUPEMENT,DATUM,COORDLATLO,TYPE_GPS,DATE_DATA,SOURCE_DAT,AS_N_DECOU,pVILLAGE,pVillageC,NC2000,NC2001,NC2002,NC2003,NC2004,NC2005,NC2006,NC2007,NC2008,NC2009,NC2010,NC2011,NC2012,totalCases
-5.00758,18.65783,FERME BUBA,FERME BUBA,FERME,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TASIMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,FERME BUBA,KWENGE PLC FERME BUBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.9945,18.62077,FERME KANDALA,FERME KANDALA,FERME,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TASIMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,FERME KANDA,KWENGE PLC FERME KANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.94095,18.62816,FERME KANIONGAMA,FERME KANIONGAMA,FERME,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TANGANGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,FERME KANIO,KWENGE PLC FERME KANIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.87489,18.64947,FERME KIKUSU I/FERME KIKUMBU,FERME KIKUSU I/FERME KIKUMBU,FERME,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,FERME KIKUS,KWENGE PLC FERME KIKUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.86609,18.64922,FERME KIKUSU II,FERME KIKUSU II,FERME,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,FERME KIKUS,KWENGE PLC FERME KIKUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.99257,18.64469,FERME KINIANGI,FERME KINIANGI,FERME,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TASIMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,FERME KINIA,KWENGE PLC FERME KINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.94215,18.64382,FERME MBANZA,FERME MBANZA (D),FERME,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TANGANGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,FERME MBANZ,KWENGE PLC FERME MBANZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.95536,18.64656,FERME SEKADIAKA,FERME SEKADIAKA (D),FERME,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TANGANGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,FERME SEKAD,KWENGE PLC FERME SEKAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.00488,18.61406,KIBOBA,KIBOBA,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TASIMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,KIBOBA,KWENGE PLC KIBOBA,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-4.90236,18.65157,KIKAMBA MA ZWANI,KIKAMBA MA ZWANI,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,KIKAMBA MA,KWENGE PLC KIKAMBA MA,0,1,0,0,1,1,1,3,0,0,0,0,0,7
-4.88222,18.65627,KILESE NDEMBO/CAMP NDEMBO,KILESE NDEMBO/CAMP NDEMBO,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,KILESE NDEM,KWENGE PLC KILESE NDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.96985,18.65634,KIMBATA/CAMP MUSOLO,KIMBATA/CAMP MUSOLO,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TANGANGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,KIMBATA/CAM,KWENGE PLC KIMBATA/CAM,3,3,1,3,0,0,0,0,0,0,0,0,0,10
-5.05713,18.65552,KINA POMBO/FERME MUWOSO KINA,KINA POMBO/FERME MUWOSO KINA,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,MUSAMBI,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,KINA POMBO/,KWENGE PLC KINA POMBO/,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.98854,18.63904,KINIANGI,KINIANGI,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TASIMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,KINIANGI,KWENGE PLC KINIANGI,10,3,2,1,2,0,0,0,1,0,0,0,0,19
-5.03117,18.65197,KIPATA DIBAYA,KIPATA DIBAYA,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TASIMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,KIPATA DIBA,KWENGE PLC KIPATA DIBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.95582,18.64055,KIPATA MAYALA,KIPATA MAYALA,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TANGANGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,KIPATA MAYA,KWENGE PLC KIPATA MAYA,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-5.01844,18.63328,KIPWITA I/FERME MATADI,KIPWITA I/FERME MATADI,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TASIMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,KIPWITA I/F,KWENGE PLC KIPWITA I/F,2,3,0,0,0,1,0,0,0,1,3,0,7,17
-5.02529,18.62146,KIPWITA II,KIPWITA II,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TASIMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,KIPWITA II,KWENGE PLC KIPWITA II,0,0,0,0,0,0,0,0,0,0,0,0,5,5
-4.89934,18.59374,KISALA KIWAYI,KISALA KIWAYI,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,MUTABA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,KISALA KIWA,KWENGE PLC KISALA KIWA,11,0,0,2,0,0,0,0,0,1,0,0,0,14
-5.01286,18.60028,KISUMBA,KISUMBA (D),VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TASIMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,KISUMBA,KWENGE PLC KISUMBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.9623,18.65807,KWENGE PLC CAMP KIMVUKA,KWENGE PLC CAMP KIMVUKA,CS,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TANGANGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,KWENGE PLC,KWENGE PLC KWENGE PLC,16,9,5,2,5,4,1,1,0,0,0,0,0,43
-4.93581,18.64099,MBANZA MUYIKA,MBANZA MUYIKA,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TANGANGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,MBANZA MUYI,KWENGE PLC MBANZA MUYI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.01478,18.59739,MBELOFIOTI/CAMP MBELOFIOTI,MBELOFIOTI/CAMP MBELOFIOTI,PS,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TASIMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,MBELOFIOTI/,KWENGE PLC MBELOFIOTI/,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.90653,18.6127,MISIMBI YANDA,MISIMBI YANDA,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,MISIMBI YAN,KWENGE PLC MISIMBI YAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.8664,18.66819,NDEMBO TANGANGA,NDEMBO TANGANGA,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,NDEMBO TANG,KWENGE PLC NDEMBO TANG,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-5.02081,18.65084,POTO POTO/KISALA MAYALA,POTO POTO/KISALA MAYALA,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TASIMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,POTO POTO/K,KWENGE PLC POTO POTO/K,10,2,0,0,0,0,0,0,0,0,0,0,0,12
-4.91195,18.61904,TETERAY,TETERAY,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,TETERAY,KWENGE PLC TETERAY,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.89335,18.61018,WONGO,WONGO,VILLAGE,REPERTOIRE,LUSANGA,KWENGE PLC,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,KWENGE PLC,WONGO,KWENGE PLC WONGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.80552,18.70755,BUKIOMBO/CAMP POLICE,BUKIOMBO/CAMP POLICE,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,BUKIOMBO/CA,LOUIS PALAZZOLO BUKIOMBO/CA,6,2,1,1,0,0,0,0,0,0,0,0,0,10
-4.79616,18.71184,BUSONGO,BUSONGO (D3),VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,BUSONGO,LOUIS PALAZZOLO BUSONGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.84313,18.63122,CAMP KALINA/CAMP MISIMBI,CAMP KALINA/CAMP MISIMBI,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,NKO,NGANDU NGALA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,CAMP KALINA,LOUIS PALAZZOLO CAMP KALINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.81649,18.72271,CAMP KIMWANGA I/II,CAMP KIMWANGA I/II,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,CAMP KIMWAN,LOUIS PALAZZOLO CAMP KIMWAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.83803,18.71941,CAMP KINDUNDU/CAMP BUMBA,CAMP KINDUNDU/CAMP BUMBA,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,CAMP KINDUN,LOUIS PALAZZOLO CAMP KINDUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.8403,18.70982,CAMP KINGANGU,CAMP KINGANGU,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,CAMP KINGAN,LOUIS PALAZZOLO CAMP KINGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.83211,18.73105,CAMP KINGONZILA I/II/III/IV/V,CAMP KINGONZILA I/II/III/IV/V,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,CAMP KINGON,LOUIS PALAZZOLO CAMP KINGON,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.78615,18.72176,CAMP KIYAKA 9 B,CAMP KIYAKA 9 B,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,CAMP KIYAKA,LOUIS PALAZZOLO CAMP KIYAKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.81417,18.7257,CAMP MANZANZA,CAMP MANZANZA (D),VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,CAMP MANZAN,LOUIS PALAZZOLO CAMP MANZAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.83105,18.72405,CAMP MUKOLO/CAMP KAKESA,CAMP MUKOLO/CAMP KAKESA,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,CAMP MUKOLO,LOUIS PALAZZOLO CAMP MUKOLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.82522,18.72216,CAMP NGANDUNGALA/CAMP KINTAMBU,CAMP NGANDUNGALA/CAMP KINTAMBU,PS,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,CAMP NGANDU,LOUIS PALAZZOLO CAMP NGANDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.81843,18.72028,CAMP TALA CONGO/CAMP BANGA BANGA,CAMP TALA CONGO/CAMP BANGA BANGA,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,CAMP TALA C,LOUIS PALAZZOLO CAMP TALA C,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.81619,18.71869,CAMP TAMINZALA/CAMP TAWAMBA,CAMP TAMINZALA/CAMP TAWAMBA,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,CAMP TAMINZ,LOUIS PALAZZOLO CAMP TAMINZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.85665,18.66384,FERME KIMONGO,FERME KIMONGO,FERME,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,FERME KIMON,LOUIS PALAZZOLO FERME KIMON,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.8224,18.69796,FERME MAKALU/FERME KISENGENI,FERME MAKALU/FERME KISENGENI,FERME,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,FERME MAKAL,LOUIS PALAZZOLO FERME MAKAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.85382,18.6578,FERME MBANZANGUNGU,FERME MBANZANGUNGU,FERME,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,FERME MBANZ,LOUIS PALAZZOLO FERME MBANZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.84182,18.69166,KINGANGU,KINGANGU,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,KINGANGU,LOUIS PALAZZOLO KINGANGU,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-4.82147,18.72888,KININI,KININI,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,KININI,LOUIS PALAZZOLO KININI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.79865,18.69043,KINKWE,KINKWE,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,KINKWE,LOUIS PALAZZOLO KINKWE,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-4.83593,18.72724,LUSANGA,LUSANGA,HGR,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,LUSANGA,LOUIS PALAZZOLO LUSANGA,10,3,1,0,2,2,2,0,1,0,0,0,0,21
-4.85528,18.64549,MISIMBI/FERME MAMVAKA,MISIMBI/FERME MAMVAKA,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,MISIMBI/FER,LOUIS PALAZZOLO MISIMBI/FER,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.83426,18.73306,PORT LUSANGA,PORT LUSANGA,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,PORT LUSANG,LOUIS PALAZZOLO PORT LUSANG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.84337,18.68309,WAMBA KIMWANGA,WAMBA KIMWANGA,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,WAMBA KIMWA,LOUIS PALAZZOLO WAMBA KIMWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.84074,18.66532,WAMBA MASUMBA,WAMBA MASUMBA,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,NKO,NGANDU NGALA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,WAMBA MASUM,LOUIS PALAZZOLO WAMBA MASUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.80948,18.70842,YUMBU YUMBU,YUMBU YUMBU,VILLAGE,REPERTOIRE,LUSANGA,LOUIS PALAZZOLO,BANDUNDU,KWILU,BULUNGU,KWENGE,TAKAMBA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,LOUIS PALAZZOLO,YUMBU YUMBU,LOUIS PALAZZOLO YUMBU YUMBU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.29251,18.93947,CAMP BAC KIYAKA,CAMP BAC KIYAKA,VILLAGE,REPERTOIRE,LUSANGA,MAKUNGIKA,BANDUNDU,KWILU,BULUNGU,KIPUKA,MANGUNGU,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,MAKUNGIKA,CAMP BAC KI,MAKUNGIKA CAMP BAC KI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.29328,18.93224,CAMP BRUXELLES,CAMP BRUXELLES,VILLAGE,REPERTOIRE,LUSANGA,MAKUNGIKA,BANDUNDU,KWILU,BULUNGU,KIPUKA,MANGUNGU,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,MAKUNGIKA,CAMP BRUXEL,MAKUNGIKA CAMP BRUXEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.2754,18.94062,CAMP KISUMBA,CAMP KISUMBA,VILLAGE,REPERTOIRE,LUSANGA,MAKUNGIKA,BANDUNDU,KWILU,BULUNGU,KIPUKA,MANGUNGU,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,MAKUNGIKA,CAMP KISUMB,MAKUNGIKA CAMP KISUMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.31683,18.91737,CAMP MAKUNGIKA,CAMP MAKUNGIKA,VILLAGE,REPERTOIRE,LUSANGA,MAKUNGIKA,BANDUNDU,KWILU,BULUNGU,KIPUKA,MUDIMUZINGA,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,MAKUNGIKA,CAMP MAKUNG,MAKUNGIKA CAMP MAKUNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.27759,18.91071,CENTRE DCODKI,CENTRE DCODKI,VILLAGE,REPERTOIRE,LUSANGA,MAKUNGIKA,BANDUNDU,KWILU,BULUNGU,KIPUKA,MANGUNGU,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,MAKUNGIKA,CENTRE DCOD,MAKUNGIKA CENTRE DCOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.28324,18.91069,FERME BONDI,FERME BONDI,FERME,REPERTOIRE,LUSANGA,MAKUNGIKA,BANDUNDU,KWILU,BULUNGU,KIPUKA,MANGUNGU,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,MAKUNGIKA,FERME BONDI,MAKUNGIKA FERME BONDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.3436,18.91476,FERME DIANA,FERME DIANA,FERME,REPERTOIRE,LUSANGA,MAKUNGIKA,BANDUNDU,KWILU,BULUNGU,KIPUKA,MANGUNGU,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,MAKUNGIKA,FERME DIANA,MAKUNGIKA FERME DIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.29459,18.82025,FERME FULU FULU,FERME FULU FULU,FERME,REPERTOIRE,LUSANGA,MAKUNGIKA,BANDUNDU,KWILU,BULUNGU,KIPUKA,MANGUNGU,WGS 1984,DECIMAL DEGREES,GARMIN GPS 60,FEVRIER 2009,PNLTHA-CTB,MAKUNGIKA,FERME FULU,MAKUNGIKA FERME FULU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
