PROVINCE,ZS,AS_,OFFICIEL
ITURI,Mandima,Makeke,oui
ITURI,Mandima,Mandima,oui
ITURI,Mandima,Mayuano,oui
ITURI,Mandima,Ngubo,oui
ITURI,Mandima,Some,oui
ITURI,Mandima,Teturi,oui
ITURI,Nia-Nia,Afia Ya Wagonjwa,oui
ITURI,Nia-Nia,Bafwakoa,oui
ITURI,Nia-Nia,Bafwambay,oui
ITURI,Nia-Nia,Bafwanekene,oui
ITURI,Nia-Nia,Bandegaido,oui
ITURI,Nia-Nia,Cecca /16,oui
ITURI,Nia-Nia,Juhudi,oui
ITURI,Boga,Boga,oui
ITURI,Boga,Bikima,oui
ITURI,Boga,Burasi,oui
ITURI,Boga,Mugwanga,oui
ITURI,Boga,Zunguluka,oui
ITURI,Boga,Rubingo,oui
ITURI,Boga,Kyabwohe,oui
ITURI,Boga,Tchabi,oui
ITURI,Boga,Bwakadi,oui
ITURI,Bunia,Adventiste,oui
ITURI,Bunia,Bankoko,oui
ITURI,Bunia,Nzere,oui
ITURI,Bunia,Bora Uzima,oui
ITURI,Bunia,Bunia Cité,oui
ITURI,Bunia,Central soleniama,oui
ITURI,Bunia,Cnca Saio,oui
ITURI,Bunia,Lembabo,oui
ITURI,Bunia,Mudzi-Maria,oui
ITURI,Bunia,Muhito,oui
ITURI,Bunia,Ngezi ,oui
ITURI,Bunia,Rwankole,oui
ITURI,Bunia,Bigo,oui
ITURI,Bunia,Nyakasanza,oui
ITURI,Bunia,Simbiliabo,oui
ITURI,Gethy,Avera,oui
ITURI,Gethy,Bilima,oui
ITURI,Gethy,Bukiringi,oui
ITURI,Gethy,Gethy,oui
ITURI,Gethy,Isura,oui
ITURI,Gethy,kagoro ,oui
ITURI,Gethy,Kagaba,oui
ITURI,Gethy,Kinyomubaya,oui
ITURI,Gethy,Maga,oui
ITURI,Gethy,Nombe,oui
ITURI,Gethy,Olongbwa,oui
ITURI,Gethy,Singo,oui
ITURI,Gethy,Soke,oui
ITURI,Gethy,Songolo,oui
ITURI,Gethy,Tchekele,oui
ITURI,Gethy,Zitono,oui
ITURI,Komanda,Bamande,oui
ITURI,Komanda,Bwana Sura,oui
ITURI,Komanda,Hero/Caritas,oui
ITURI,Komanda,Dou,oui
ITURI,Komanda,Katabei,oui
ITURI,Komanda,Komanda,oui
ITURI,Komanda,Luna,oui
ITURI,Komanda,Mangiva,oui
ITURI,Komanda,Ndallia,oui
ITURI,Komanda,Masekunde,oui
ITURI,Komanda,Ofay,oui
ITURI,Nyakunde,Badiya,oui
ITURI,Nyakunde,Basumu,oui
ITURI,Nyakunde,Birinyama,oui
ITURI,Nyakunde,Irumu,oui
ITURI,Nyakunde,Kombokabo,oui
ITURI,Nyakunde,Nyankunde,oui
ITURI,Nyakunde,Sezabo,oui
ITURI,Nyakunde,Sota,oui
ITURI,Nyakunde,Tekele,oui
ITURI,Nyakunde,Ngbulanwa,oui
ITURI,Nyakunde,Tumbiabo,oui
ITURI,Nyakunde,Marabo,oui
ITURI,Rwampara,Bahiana,oui
ITURI,Rwampara,Bazazani,oui
ITURI,Rwampara,Bogoro,oui
ITURI,Rwampara,Dele,oui
ITURI,Rwampara,Kunda,oui
ITURI,Rwampara,Lengabo,oui
ITURI,Rwampara,Mwanga,oui
ITURI,Rwampara,Ntoma,oui
ITURI,Rwampara,Rwampara,oui
ITURI,Rwampara,Shari,oui
ITURI,Rwampara,Walu,oui
ITURI,Adi,Adi,oui
ITURI,Adi,Agura,oui
ITURI,Adi,Azu,oui
ITURI,Adi,Etukaliri,oui
ITURI,Adi,Gaki,oui
ITURI,Adi,Gbondoko,oui
ITURI,Adi,Ingbokolo,oui
ITURI,Adi,Iri,oui
ITURI,Adi,Kanda,oui
ITURI,Adi,Koloa,oui
ITURI,Adi,Kumuru,oui
ITURI,Adi,Loliga Ubago,oui
ITURI,Adi,Midhu,oui
ITURI,Adi,Rikazu,oui
ITURI,Adi,Rodo,oui
ITURI,Adi,Rumu,oui
ITURI,Adi,Utru,oui
ITURI,Adja,Abhava,oui
ITURI,Adja,Abuguru,oui
ITURI,Adja,Adobea,oui
ITURI,Adja,Adua,oui
ITURI,Adja,Atsinia,oui
ITURI,Adja,Angunda,oui
ITURI,Adja,Apinaka,oui
ITURI,Adja,Atsina,oui
ITURI,Adja,Khebulkay,oui
ITURI,Adja,Laro,oui
ITURI,Adja,Odroaze,oui
ITURI,Adja,Ombatale,oui
ITURI,Adja,Orivoa,oui
ITURI,Adja,Adua,oui
ITURI,Adja,Poni,oui
ITURI,Adja,Rau,oui
ITURI,Adja,Yetsu,oui
ITURI,Ariwara,Ariwara,oui
ITURI,Ariwara,Ombayi,oui
ITURI,Ariwara,Abedju,oui
ITURI,Ariwara,Apaa,oui
ITURI,Ariwara,Ayiforo,oui
ITURI,Ariwara,Angiria,oui
ITURI,Ariwara,Edipi,oui
ITURI,Ariwara,Kikia,oui
ITURI,Ariwara,Kuku,oui
ITURI,Ariwara,Lea,oui
ITURI,Ariwara,Ovoa,oui
ITURI,Ariwara,Rogale,oui
ITURI,Ariwara,Titi,oui
ITURI,Ariwara,Witsiri,oui
ITURI,Ariwara,Nderi,oui
ITURI,Ariwara,Pabiri,oui
ITURI,Aru,Ania,oui
ITURI,Aru,Aru Cite,oui
ITURI,Aru,Essebi,oui
ITURI,Aru,Yuku,oui
ITURI,Aru,Alibha,oui
ITURI,Aru,Alivu-Vumba,oui
ITURI,Aru,Araba,oui
ITURI,Aru,Ameri,oui
ITURI,Aru,Ayiko,oui
ITURI,Aru,Bakhita,oui
ITURI,Aru,Eru-Yofenyiri,oui
ITURI,Aru,Kumudhu,oui
ITURI,Aru,Leri,oui
ITURI,Aru,Malinga,oui
ITURI,Aru,Odranyi,oui
ITURI,Aru,Ondolea,oui
ITURI,Aru,Ongoyi,oui
ITURI,Aru,Oronzi ,oui
ITURI,Aru,Rodo,oui
ITURI,Aru,Yaba,oui
ITURI,Aru,Yebifu Ediofe,oui
ITURI,Aru,Ekanga,oui
ITURI,Biringi,Adranga,oui
ITURI,Biringi,Azumba,oui
ITURI,Biringi,Bholi,oui
ITURI,Biringi,Dhuadhua,oui
ITURI,Biringi,Kandoy,oui
ITURI,Biringi,Kerekere,oui
ITURI,Biringi,Kumbuku,oui
ITURI,Biringi,Mont   Meyo,oui
ITURI,Biringi,Ngbeku,oui
ITURI,Biringi,Obitabo,oui
ITURI,Biringi,Ovisoni,oui
ITURI,Biringi,Rungu,oui
ITURI,Biringi,Sarasara,oui
ITURI,Biringi,Turumu,oui
ITURI,Laybo,Aloga,oui
ITURI,Laybo,Amati,oui
ITURI,Laybo,Ambimaro,oui
ITURI,Laybo,Angako,oui
ITURI,Laybo,Atso,oui
ITURI,Laybo,Aubha,oui
ITURI,Laybo,Azigi,oui
ITURI,Laybo,Didi,oui
ITURI,Laybo,Konga,oui
ITURI,Laybo,Langa,oui
ITURI,Laybo,Laybo,oui
ITURI,Laybo,Mado,oui
ITURI,Laybo,Onzari,oui
ITURI,Laybo,Tadiri,oui
ITURI,Laybo,Tzinzi,oui
ITURI,Laybo,Yangambi,oui
ITURI,Angumu,Angumu,oui
ITURI,Angumu,Anzika,oui
ITURI,Angumu,Apala Etat,oui
ITURI,Angumu,Ara,oui
ITURI,Angumu,Aree,oui
ITURI,Angumu,Awasi Luga,oui
ITURI,Angumu,Bessi,oui
ITURI,Angumu,Cawa-Anju,oui
ITURI,Angumu,Dabu,oui
ITURI,Angumu,Gengere,oui
ITURI,Angumu,Langa,oui
ITURI,Angumu,Lanyi,oui
ITURI,Angumu,Musongwa,oui
ITURI,Angumu,Udongo Abira,oui
ITURI,Angumu,Ugudo Zii,oui
ITURI,Angumu,Uyandu,oui
ITURI,Aungba,Ahologo I,oui
ITURI,Aungba,Alla Tukpa,oui
ITURI,Aungba,Ameri,oui
ITURI,Aungba,Anyara,oui
ITURI,Aungba,Aringo,oui
ITURI,Aungba,Audha,oui
ITURI,Aungba,Aterlembe,oui
ITURI,Aungba,Avari,oui
ITURI,Aungba,Djalasiga,oui
ITURI,Aungba,Kusu,oui
ITURI,Aungba,Luma,oui
ITURI,Aungba,Mont Zeu,oui
ITURI,Aungba,Ndama,oui
ITURI,Aungba,Ngbiki,oui
ITURI,Aungba,Wadaka,oui
ITURI,Aungba,Zani,oui
ITURI,Kambala,Berunda,oui
ITURI,Kambala,Gulu,oui
ITURI,Kambala,Kambala,oui
ITURI,Kambala,Katanga,oui
ITURI,Kambala,Kotho,oui
ITURI,Kambala,Lengbatsi,oui
ITURI,Kambala,Ndefu,oui
ITURI,Kambala,Ng'bur,oui
ITURI,Kambala,Nioka-Blena,oui
ITURI,Kambala,Rabu,oui
ITURI,Kambala,Rona,oui
ITURI,Kambala,Simbi,oui
ITURI,Kambala,Udju,oui
ITURI,Kambala,Yagu,oui
ITURI,Logo,Alagi,oui
ITURI,Logo,Alla-Wi-Mo,oui
ITURI,Logo,Ambere,oui
ITURI,Logo,Beju,oui
ITURI,Logo,Bika,oui
ITURI,Logo,Buu,oui
ITURI,Logo,Gisigi,oui
ITURI,Logo,Jalusene,oui
ITURI,Logo,Jupahoy,oui
ITURI,Logo,Kanga,oui
ITURI,Logo,Lenge,oui
ITURI,Logo,Ndrele,oui
ITURI,Logo,Nyaa,oui
ITURI,Logo,Otha,oui
ITURI,Logo,Thedeja,oui
ITURI,Logo,Ukebu Ngali,oui
ITURI,Logo,Ulyeko,oui
ITURI,Logo,Walla,oui
ITURI,Logo,Wighi,oui
ITURI,Logo,Wilii,oui
ITURI,Mahagi,Alego,oui
ITURI,Mahagi,Ankojkani,oui
ITURI,Mahagi,Ceca Douane,oui
ITURI,Mahagi,Jupawisa,oui
ITURI,Mahagi,Jupudera,oui
ITURI,Mahagi,Kabasa,oui
ITURI,Mahagi,Mahagi Anglican,oui
ITURI,Mahagi,Mahagi Mission,oui
ITURI,Mahagi,Mungere,oui
ITURI,Mahagi,Paicing Keno,oui
ITURI,Mahagi,Pono,oui
ITURI,Mahagi,Tilal,oui
ITURI,Mahagi,Ulyeko,oui
ITURI,Mahagi,Wi-Rii,oui
ITURI,Nyarambe,Abira-Areju,oui
ITURI,Nyarambe,Afoyo,oui
ITURI,Nyarambe,Agudi-Usoke,oui
ITURI,Nyarambe,Alla Ceca,oui
ITURI,Nyarambe,Ambaki,oui
ITURI,Nyarambe,Ang'Aba Suru,oui
ITURI,Nyarambe,Anyiko,oui
ITURI,Nyarambe,Djegu,oui
ITURI,Nyarambe,Jupagweyi-Pangoro,oui
ITURI,Nyarambe,Kasengu,oui
ITURI,Nyarambe,Kpanyi,oui
ITURI,Nyarambe,Lelo,oui
ITURI,Nyarambe,Mahagi Port Etat,oui
ITURI,Nyarambe,Mahagi Port Cecca,oui
ITURI,Nyarambe,Nyarambe Mission,oui
ITURI,Nyarambe,Nyalebbe-Sabu,oui
ITURI,Nyarambe,Pajawu,oui
ITURI,Nyarambe,Pathole-Aloke,oui
ITURI,Nyarambe,P'undiga,oui
ITURI,Nyarambe,Ugwilo Ceca,oui
ITURI,Rimba,Adingi,oui
ITURI,Rimba,Aissi Ajeru,oui
ITURI,Rimba,Amee,oui
ITURI,Rimba,Avu,oui
ITURI,Rimba,Gamba Pamone,oui
ITURI,Rimba,Gwoknyeri,oui
ITURI,Rimba,Liby Utoro,oui
ITURI,Rimba,Luga,oui
ITURI,Rimba,Ngote,oui
ITURI,Rimba,Panyabio,oui
ITURI,Rimba,Raa Vache,oui
ITURI,Rimba,Rimba,oui
ITURI,Rimba,Schubert,oui
ITURI,Rimba,Ter-Ususa,oui
ITURI,Rimba,Uguro,oui
ITURI,Rimba,Uwilo ,oui
ITURI,Rimba,Vida,oui
ITURI,Rimba,Zavi,oui
ITURI,Bambu,Bambu,oui
ITURI,Bambu,Mangambo,oui
ITURI,Bambu,Dala,oui
ITURI,Bambu,Dhungo,oui
ITURI,Bambu,Kobu,oui
ITURI,Bambu,Lalo,oui
ITURI,Bambu,Ngabulo,oui
ITURI,Bambu,Nyarada,oui
ITURI,Bambu,Petsi,oui
ITURI,Bambu,Tchudja,oui
ITURI,Bambu,Tsili,oui
ITURI,Bambu,Zengo,oui
ITURI,Bambu,Banana,oui
ITURI,Bambu,Nyangaray,oui
ITURI,Damas,Akwe,oui
ITURI,Damas,Berunda,oui
ITURI,Damas,Damas,oui
ITURI,Damas,Dhego,oui
ITURI,Damas,Drugesi,oui
ITURI,Damas,Kaduma,oui
ITURI,Damas,Masikini,oui
ITURI,Damas,Mbidjo,oui
ITURI,Damas,Ngazba,oui
ITURI,Damas,Okere,oui
ITURI,Drodro,Blukwa Lat,oui
ITURI,Drodro,Blukwa Mb,oui
ITURI,Drodro,Dhedja,oui
ITURI,Drodro,Hgr Drodro,oui
ITURI,Drodro,Kpalo,oui
ITURI,Drodro,Kpanga,oui
ITURI,Drodro,Logo,oui
ITURI,Drodro,Lomi,oui
ITURI,Drodro,Masumbuku,oui
ITURI,Drodro,Maze,oui
ITURI,Drodro,Mulinga,oui
ITURI,Drodro,Nyaudii,oui
ITURI,Drodro,Retso,oui
ITURI,Drodro,Saliboko,oui
ITURI,Drodro,Tchatchikpa ,oui
ITURI,Drodro,Utcha,oui
ITURI,Fataki,Bukachele,oui
ITURI,Fataki,Bule,oui
ITURI,Fataki,Dhendro,oui
ITURI,Fataki,Djugu,oui
ITURI,Fataki,Duvire,oui
ITURI,Fataki,Fataki,oui
ITURI,Fataki,Jina,oui
ITURI,Fataki,Lenga,oui
ITURI,Fataki,Ndjale,oui
ITURI,Fataki,Ngolo,oui
ITURI,Fataki,Salama,oui
ITURI,Fataki,Pimbo,oui
ITURI,Fataki,Sumbuso,oui
ITURI,Jiba,Bassani,oui
ITURI,Jiba,Dadaru,oui
ITURI,Jiba,Dhendo,oui
ITURI,Jiba,Djokaba,oui
ITURI,Jiba,Gokpa,oui
ITURI,Jiba,Jiba,oui
ITURI,Jiba,Krido,oui
ITURI,Jiba,Ladyi,oui
ITURI,Jiba,Laudjo,oui
ITURI,Jiba,Malo,oui
ITURI,Jiba,Ngadjoka,oui
ITURI,Jiba,Okareba,oui
ITURI,Jiba,Petro,oui
ITURI,Kilo,Amema,oui
ITURI,Kilo,Bakonde,oui
ITURI,Kilo,Buengwe,oui
ITURI,Kilo,Bunzenzele,oui
ITURI,Kilo,Itendey,oui
ITURI,Kilo,Kabakaba,oui
ITURI,Kilo,Kilo Etat,oui
ITURI,Kilo,Kilo-Mission,oui
ITURI,Kilo,Lisey,oui
ITURI,Kilo,Tchangana,oui
ITURI,Linga,Buba,oui
ITURI,Linga,Dhebu,oui
ITURI,Linga,Dheyo,oui
ITURI,Linga,Dissa,oui
ITURI,Linga,Dz‘Oo,oui
ITURI,Linga,Godjoka,oui
ITURI,Linga,Keli,oui
ITURI,Linga,Linga,oui
ITURI,Linga,Lodjo,oui
ITURI,Linga,Lokema,oui
ITURI,Linga,Ndalo,oui
ITURI,Linga,Noga,oui
ITURI,Linga,Ndekpaba,oui
ITURI,Linga,Sanduku,oui
ITURI,Linga,Tchulu,oui
ITURI,Linga,Uma,oui
ITURI,Lita,Bahwere,oui
ITURI,Lita,Katoto,oui
ITURI,Lita,Lita,oui
ITURI,Lita,Loga,oui
ITURI,Lita,Lonyo,oui
ITURI,Lita,Mandro,oui
ITURI,Lita,Matumbi,oui
ITURI,Lita,Ndungbe,oui
ITURI,Lita,Vilo,oui
ITURI,Lita,Zumbe,oui
ITURI,Mangala,Budhu,oui
ITURI,Mangala,Dz‘Na,oui
ITURI,Mangala,Kpau,oui
ITURI,Mangala,Likopi,oui
ITURI,Mangala,Masikini,oui
ITURI,Mangala,Ndjubu,oui
ITURI,Mangala,Passion,oui
ITURI,Mangala,Paty,oui
ITURI,Mangala,Tchele,oui
ITURI,Mongbwalu,Abelkozo,oui
ITURI,Mongbwalu,Andisa,oui
ITURI,Mongbwalu,Ceca 20,oui
ITURI,Mongbwalu,Mongwalu,oui
ITURI,Mongbwalu,Ituri,oui
ITURI,Mongbwalu,Lodjo,oui
ITURI,Mongbwalu,Pluto,oui
ITURI,Mongbwalu,Saïo,oui
ITURI,Mongbwalu,Yedi,oui
ITURI,Nizi,Baimani,oui
ITURI,Nizi,Ce 39,oui
ITURI,Nizi,Heritage,oui
ITURI,Nizi,Kambe,oui
ITURI,Nizi,Lingo,oui
ITURI,Nizi,Lopa,oui
ITURI,Nizi,Ndjanga,oui
ITURI,Nizi,Nizi,oui
ITURI,Nizi,Risasi,oui
ITURI,Rethy,Aboro,oui
ITURI,Rethy,Bale,oui
ITURI,Rethy,Budza,oui
ITURI,Rethy,Buke,oui
ITURI,Rethy,Djubate,oui
ITURI,Rethy,Gudjo,oui
ITURI,Rethy,Juru  Kidogo,oui
ITURI,Rethy,Kokpa,oui
ITURI,Rethy,Kpandruma,oui
ITURI,Rethy,Lailo,oui
ITURI,Rethy,Lalo,oui
ITURI,Rethy,Libi,oui
ITURI,Rethy,Lokpa,oui
ITURI,Rethy,Mbr'bu,oui
ITURI,Rethy,Mola,oui
ITURI,Rethy,Ngrim,oui
ITURI,Rethy,Terali,oui
ITURI,Rethy,Ngri-Balo,oui
ITURI,Rethy,Rassia,oui
ITURI,Rethy,Rethy,oui
ITURI,Rethy,Uketha,oui
ITURI,Rethy,Zali,oui
ITURI,Tchiomia,Tchomia,oui
ITURI,Tchiomia,Gbii,oui
ITURI,Tchiomia,Hii,oui
ITURI,Tchiomia,Joo,oui
ITURI,Tchiomia,Kakwa,oui
ITURI,Tchiomia,Kasenyi,oui
ITURI,Tchiomia,Nana,oui
ITURI,Tchiomia,Ndrigi,oui
ITURI,Tchiomia,Nyamamba,oui
ITURI,Tchiomia,Nyamavi,oui
ITURI,Tchiomia,Sabe,oui
TSHOPO,Mangobo,Anoalite,oui
TSHOPO,Mangobo,BethSaida,oui
TSHOPO,Mangobo,Bombula,oui
TSHOPO,Mangobo,Bondeko,oui
TSHOPO,Mangobo,Famille,oui
TSHOPO,Mangobo,Kondima,oui
TSHOPO,Mangobo,La Confiance,oui
TSHOPO,Mangobo,Maman Mwilu,oui
TSHOPO,Mangobo,Matete,oui
TSHOPO,Mangobo,Okapi,oui
TSHOPO,Mangobo,Salama,oui
TSHOPO,Mangobo,Segama,oui
TSHOPO,Mangobo,Uzima,oui
TSHOPO,Lubunga,Bambole,oui
TSHOPO,Lubunga,Batiamedje,oui
TSHOPO,Lubunga,Biaro Embouchure,oui
TSHOPO,Lubunga,Isangi Makutano,oui
TSHOPO,Lubunga,Kubagu,oui
TSHOPO,Lubunga,Lando,oui
TSHOPO,Lubunga,Losoko,oui
TSHOPO,Lubunga,Mako,oui
TSHOPO,Lubunga,Masengo,oui
TSHOPO,Lubunga,Ngenengene,oui
TSHOPO,Lubunga,Osio 16,oui
TSHOPO,Lubunga,Osio 21,oui
TSHOPO,Lubunga,Pecheur d’hommes,oui
TSHOPO,Lubunga,Sncc,oui
TSHOPO,Lubunga,St André,oui
TSHOPO,Lubunga,Uzima,oui
TSHOPO,Lubunga,Yalisombo,oui
TSHOPO,Lubunga,Lukusa,oui
TSHOPO,Kabondo,Bolonge,oui
TSHOPO,Kabondo,Bon Samaritain,oui
TSHOPO,Kabondo,Foyer,oui
TSHOPO,Kabondo,Gloria,oui
TSHOPO,Kabondo,Kandangwa,oui
TSHOPO,Kabondo,Kandolo,oui
TSHOPO,Kabondo,Kibibi,oui
TSHOPO,Kabondo,Mokili,oui
TSHOPO,Kabondo,Mukwanga,oui
TSHOPO,Kabondo,Muungano,oui
TSHOPO,Kabondo,Ngenengene,oui
TSHOPO,Kabondo,St Camille,oui
TSHOPO,Kabondo,Umoja,oui
TSHOPO,Kabondo,Wandungu,oui
TSHOPO,Kabondo,Yabiso,oui
TSHOPO,Kabondo,Zawadi,oui
TSHOPO,Tshopo,Batiakoko,oui
TSHOPO,Tshopo,Bavatete,oui
TSHOPO,Tshopo,Bon Samaritain,oui
TSHOPO,Tshopo,Kumbakisaka,oui
TSHOPO,Tshopo,Kwetu,oui
TSHOPO,Tshopo,Lobiko,oui
TSHOPO,Tshopo,Makutano,oui
TSHOPO,Tshopo,Malkia,oui
TSHOPO,Tshopo,Masina,oui
TSHOPO,Tshopo,Mbilinga,oui
TSHOPO,Tshopo,Pumuzika,oui
TSHOPO,Tshopo,St Pierre,oui
TSHOPO,Tshopo,Tshopo I,oui
TSHOPO,Tshopo,Tshopo II,oui
TSHOPO,Tshopo,Tuungane,oui
TSHOPO,Makiso-Kisangani,Banduku,oui
TSHOPO,Makiso-Kisangani,Boyoma,oui
TSHOPO,Makiso-Kisangani,Cokis,oui
TSHOPO,Makiso-Kisangani,Imani,oui
TSHOPO,Makiso-Kisangani,Jamaa,oui
TSHOPO,Makiso-Kisangani,Kongakonga,oui
TSHOPO,Makiso-Kisangani,Libota,oui
TSHOPO,Makiso-Kisangani,Makiso,oui
TSHOPO,Makiso-Kisangani,Mandombe,oui
TSHOPO,Makiso-Kisangani,Mc Milan,oui
TSHOPO,Makiso-Kisangani,Mokela,oui
TSHOPO,Makiso-Kisangani,Neema,oui
TSHOPO,Makiso-Kisangani,Rosaria,oui
TSHOPO,Makiso-Kisangani,Saïo,oui
TSHOPO,Makiso-Kisangani,St Pierre,oui
TSHOPO,Makiso-Kisangani,Ville,oui
TSHOPO,Makiso-Kisangani,Yetu,oui
TSHOPO,Basali,Bagbetambi,oui
TSHOPO,Basali,Bakere,oui
TSHOPO,Basali,Banyungu,oui
TSHOPO,Basali,Basali,oui
TSHOPO,Basali,Bolika,oui
TSHOPO,Basali,Bombongo,oui
TSHOPO,Basali,Bongbola,oui
TSHOPO,Basali,Bosau,oui
TSHOPO,Basali,Bunga,oui
TSHOPO,Basali,Mongandjo,oui
TSHOPO,Basali,Yambomba,oui
TSHOPO,Basali,Yangbulu,oui
TSHOPO,Basoko,Ambambe,oui
TSHOPO,Basoko,Bafamba,oui
TSHOPO,Basoko,Bandu Cite,oui
TSHOPO,Basoko,Bandu Collectivite,oui
TSHOPO,Basoko,Bokondo,oui
TSHOPO,Basoko,Bolikango/Baonde,oui
TSHOPO,Basoko,Boulo,oui
TSHOPO,Basoko,Bumane,oui
TSHOPO,Basoko,Liambe,oui
TSHOPO,Basoko,Libamba/Bolingo,oui
TSHOPO,Basoko,Lisalama,oui
TSHOPO,Basoko,Lokumete,oui
TSHOPO,Basoko,Mambandu/Umodja,oui
TSHOPO,Basoko,Sokinex,oui
TSHOPO,Basoko,Toyokana,oui
TSHOPO,Basoko,Yalemba,oui
TSHOPO,Basoko,Yamokanda,oui
TSHOPO,Basoko,Yangbongbo,oui
TSHOPO,Basoko,Yaonga,oui
TSHOPO,Basoko,Yawinawina,oui
TSHOPO,Yalimbongo,Bolama,oui
TSHOPO,Yalimbongo,Bolila,oui
TSHOPO,Yalimbongo,Kuulu,oui
TSHOPO,Yalimbongo,Liongelo,oui
TSHOPO,Yalimbongo,Makpulu,oui
TSHOPO,Yalimbongo,Moenge,oui
TSHOPO,Yalimbongo,Mombongo Elumba,oui
TSHOPO,Yalimbongo,Mongali,oui
TSHOPO,Yalimbongo,Yahila,oui
TSHOPO,Yalimbongo,Yakapo,oui
TSHOPO,Yalimbongo,Yamogbumia,oui
TSHOPO,Yalimbongo,Yamoombo,oui
TSHOPO,Yalimbongo,Yamosia,oui
TSHOPO,Yalimbongo,Yaolema,oui
TSHOPO,Yalimbongo,Yatutia,oui
TSHOPO,Yahuma,Bayolo,oui
TSHOPO,Yahuma,Bolea,oui
TSHOPO,Yahuma,Bondamba,oui
TSHOPO,Yahuma,Hembe,oui
TSHOPO,Yahuma,Hgr Yahuma,oui
TSHOPO,Yahuma,Koret Loota,oui
TSHOPO,Yahuma,Lieki,oui
TSHOPO,Yahuma,Lifumba,oui
TSHOPO,Yahuma,Lisoku,oui
TSHOPO,Yahuma,Lobolo,oui
TSHOPO,Yahuma,Mombole,oui
TSHOPO,Yahuma,Mombongo I,oui
TSHOPO,Yahuma,Mombongo II,oui
TSHOPO,Yahuma,Mosite Etat,oui
TSHOPO,Yahuma,Simba,oui
TSHOPO,Yahuma,Yalikito,oui
TSHOPO,Yahuma,Yalokolonga,oui
TSHOPO,Yahuma,Yalombuka,oui
TSHOPO,Yahuma,Yalonda,oui
TSHOPO,Yahuma,Yalongwa,oui
TSHOPO,Yahuma,Yaloola,oui
TSHOPO,Yahuma,Yapete,oui
TSHOPO,Yahuma,Yaomanga,oui
TSHOPO,Yahuma,Yaosola,oui
TSHOPO,Isangi,Baonga,oui
TSHOPO,Isangi,Ekutsu,oui
TSHOPO,Isangi,Ilambi,oui
TSHOPO,Isangi,Ilondo,oui
TSHOPO,Isangi,Inera,oui
TSHOPO,Isangi,Lilanda,oui
TSHOPO,Isangi,Loholo,oui
TSHOPO,Isangi,Lomboto,oui
TSHOPO,Isangi,Lusambila,oui
TSHOPO,Isangi,Weko,oui
TSHOPO,Isangi,Yabasabola,oui
TSHOPO,Isangi,Yabongengo,oui
TSHOPO,Isangi,Yabotianongo,oui
TSHOPO,Isangi,Yaelomba,oui
TSHOPO,Isangi,Yafolo,oui
TSHOPO,Isangi,Yafunga,oui
TSHOPO,Isangi,Yalikina,oui
TSHOPO,Isangi,Yalosase,oui
TSHOPO,Isangi,Yalosuna,oui
TSHOPO,Isangi,Yankeleli,oui
TSHOPO,Isangi,Yaokasanga,oui
TSHOPO,Isangi,Yaokwamu,oui
TSHOPO,Isangi,Yaombole,oui
TSHOPO,Isangi,Yasanga,oui
TSHOPO,Yabaondo,Baluola,oui
TSHOPO,Yabaondo,Bohuma,oui
TSHOPO,Yabaondo,Botumanya,oui
TSHOPO,Yabaondo,Ifulu,oui
TSHOPO,Yabaondo,Itenge Haut,oui
TSHOPO,Yabaondo,Ligasa Ancien,oui
TSHOPO,Yabaondo,Ligasa Etat,oui
TSHOPO,Yabaondo,Logoge,oui
TSHOPO,Yabaondo,Malinda,oui
TSHOPO,Yabaondo,Mumba Losuna,oui
TSHOPO,Yabaondo,Yabetuta,oui
TSHOPO,Yabaondo,Yaboila,oui
TSHOPO,Yabaondo,Yabolonga,oui
TSHOPO,Yabaondo,Yaboseo,oui
TSHOPO,Yabaondo,Yabwanza,oui
TSHOPO,Yabaondo,Yaenisa,oui
TSHOPO,Yabaondo,Yafunga,oui
TSHOPO,Yabaondo,Yalisingo,oui
TSHOPO,Yabaondo,Yamohambe,oui
TSHOPO,Yabaondo,Yanfira,oui
TSHOPO,Yabaondo,Yanguba,oui
TSHOPO,Yabaondo,Yatumbo,oui
TSHOPO,Yahisuli,Bolongo Bas,oui
TSHOPO,Yahisuli,Ekondi,oui
TSHOPO,Yahisuli,Likolo,oui
TSHOPO,Yahisuli,Yasunga,oui
TSHOPO,Yahisuli,Mokombe,oui
TSHOPO,Yahisuli,Monoli,oui
TSHOPO,Yahisuli,Wenge Bas,oui
TSHOPO,Yahisuli,Yauta,oui
TSHOPO,Yahisuli,Wenge Haut,oui
TSHOPO,Yahisuli,Yaeme,oui
TSHOPO,Yahisuli,Yafala Loya,oui
TSHOPO,Yahisuli,Yafeta,oui
TSHOPO,Yahisuli,Yahisuli,oui
TSHOPO,Yahisuli,Yaokoli,oui
TSHOPO,Yahisuli,Yaolenga,oui
TSHOPO,Yahisuli,Yaolombo Int,oui
TSHOPO,Yakusu,Bolongo III,oui
TSHOPO,Yakusu,Ikongo,oui
TSHOPO,Yakusu,Ilota,oui
TSHOPO,Yakusu,Lotokila  Etat,oui
TSHOPO,Yakusu,Yaesea,oui
TSHOPO,Yakusu,Yakungu,oui
TSHOPO,Yakusu,Yalanga,oui
TSHOPO,Yakusu,Yalokombe,oui
TSHOPO,Yakusu,Yalolia,oui
TSHOPO,Yakusu,Yalongosa,oui
TSHOPO,Yakusu,Yalotsha,oui
